place_id,business_name,categoria_buscada,types,user_ratings_total,price_level,vicinity,latitud,longitud,business_status,rating
ChIJr4duhff_zYURm3x0rlFgTDE,Escuela Primaria General Juan N. Alvarez,school,"['primary_school', 'school', 'point_of_interest', 'establishment']",,,"Avenida San Jerónimo S/N, Tizapán San Ángel, Tizapán, Ciudad de México",19.333397,-99.2015356,OPERATIONAL,
ChIJT6toBvH_zYURm9ndbALlHf4,Instituto Alexander Bain,school,"['primary_school', 'school', 'point_of_interest', 'establishment']",,,"Cascada 320 Álvaro Obregón, Cascada 320, Jardines del Pedregal, Ciudad de México",19.3270566,-99.204216,OPERATIONAL,
ChIJ-Wy3MvD_zYURu9BsAZeC1qs,John F. Kennedy Elementary School,school,"['primary_school', 'school', 'point_of_interest', 'establishment']",,,"Cañada 370, Jardines del Pedregal, Ciudad de México",19.3250233,-99.2038449,OPERATIONAL,
ChIJl_dsteX_zYUR_ViUNZXklCc,Highlands International Preschool,school,"['school', 'point_of_interest', 'establishment']",8,,"Calle Farallón 125, Jardines del Pedregal, Ciudad de México",19.3198876,-99.1985479,OPERATIONAL,4.5
ChIJpeI4MbcB0oURIYkcGGmveTU,"El Cuarto Oscuro | Clases de Música (Guitarra, Canto, Bajo, Piano y Teoría)",school,"['school', 'store', 'point_of_interest', 'establishment']",23,,"Avenida San Jerónimo 162, Ciudad de México",19.3359019,-99.1953474,OPERATIONAL,5
ChIJY4wiluX_zYURR1vpUKttk00,Great kids Kindergarden,school,"['school', 'point_of_interest', 'establishment']",49,,"Calle Farallón 151, Jardines del Pedregal, Ciudad de México",19.3202137,-99.1997134,OPERATIONAL,4.4
ChIJy6ioXpQB0oUR4NCOhHwlzQQ,Grace Point C.L.C. - American School- A.C.E.,school,"['school', 'point_of_interest', 'establishment']",,,"Av. San Jerónimo (Eje 10 Sur 150, La Otra Banda, Ciudad de México",19.3360997,-99.1949023,OPERATIONAL,
ChIJwYxpqff_zYURei1IJVX2qAI,Escuela Primaria Republica De España,school,"['primary_school', 'school', 'point_of_interest', 'establishment']",,,Avenida San Jerónimo 112,19.3329002,-99.2033105,OPERATIONAL,
ChIJO4BqrwAA0oUR92lqmAodFgg,Theological Community of Mexico,school,"['university', 'church', 'school', 'place_of_worship', 'point_of_interest', 'establishment']",22,,"San Jerónimo, Eje Vial 10 Sur 137, Loreto y Campamento, Ciudad de México",19.3363939,-99.1946412,OPERATIONAL,3.9
ChIJjewtBKx_LIQRTWlc1QtZJz8,Jardín de Niños Gerardo Murillo,school,"['school', 'point_of_interest', 'establishment']",1,,"Avenida San Jerónimo Sn, San Miguelito, Benito Juárez",19.3330804,-99.2033635,CLOSED_TEMPORARILY,1
ChIJ99lCpgAA0oUR-lJN4ZylR2k,Seminario Bautista de México,school,"['university', 'school', 'point_of_interest', 'establishment']",4,,"Avenida San Jerónimo 137, San Ángel, Ciudad de México",19.3364469,-99.1946937,OPERATIONAL,5
ChIJP2Eh1_3_zYURekDA-NxolPA,CENTRO DE ESTUDIOS DEL DEPORTE,university,"['university', 'point_of_interest', 'establishment']",96,,"Circuito Escolar 3000, Ciudad Universitaria, Ciudad de México",19.3299871,-99.1921344,OPERATIONAL,4.5
ChIJCXS_0Pj_zYUR1eNGV6_w1RU,Centro de Estudios de Opinión Pública,university,"['university', 'point_of_interest', 'establishment']",32,,"Circuito Estadio Olímpico Universitario s/n, Ciudad Universitaria, Ciudad de México",19.3334372,-99.1960951,OPERATIONAL,4.7
ChIJ_bjbb___zYURBr0Vq9vMhek,Dirección General de Obras y Conservación UNAM,university,"['university', 'point_of_interest', 'establishment']",142,,"Avenida Revolución 2045, Ciudad Universitaria, Ciudad de México",19.3354091,-99.1937866,OPERATIONAL,4.5
ChIJT0sOxAAAzoURwjsvj_XYg5U,Visitas Guiadas Campus Central de CU UNAM,university,"['university', 'travel_agency', 'point_of_interest', 'establishment']",17,,"Zona Comercial del Campus Central, de la Ciudad Universitaria, Ciudad Universitaria, Ciudad de México",19.3314872,-99.1882775,OPERATIONAL,5
ChIJS1rNN_n_zYURStPTZQQvbX4,Adolfo Sanchez Vazquez building,university,"['university', 'point_of_interest', 'establishment']",201,,"Escolar Ciudad Universitaria 2 2, Ciudad Universitaria, Ciudad de México",19.3322799,-99.1965323,OPERATIONAL,4.2
ChIJv2Y65uL_zYURywGZ44IGu64,Institute of Biomedical Research,university,"['university', 'point_of_interest', 'establishment']",140,,"Circuito, Mario de La Cueva s/n, Ciudad Universitaria, Ciudad de México",19.3232746,-99.1913146,OPERATIONAL,4.8
ChIJB1YO_-L_zYUReMW0ztdKvds,Institute of Ecology,university,"['university', 'point_of_interest', 'establishment']",67,,"University City, Mexico City",19.321633,-99.192413,OPERATIONAL,4.9
ChIJHUMfYOcc0oUROrGNPUxn-Ew,Mexican Art Center,university,"['university', 'point_of_interest', 'establishment']",27,,"Cascada 180, Jardines del Pedregal, Ciudad de México",19.3258597,-99.1983375,OPERATIONAL,4.4
ChIJzyvp3Q__zYUR0wi4WswkkEs,Unidad de Transparencia de la UNAM,university,"['university', 'point_of_interest', 'establishment']",12,,"Lado nor-poniente del Estadio, Olímpico, Ciudad Universitaria, Ciudad de México",19.3316461,-99.1959977,OPERATIONAL,4.7
ChIJZ2oM1Pj_zYURrsN-op9Mtx8,Colegio de Directores de Bachillerato Secretaría Ejecutiva,university,"['university', 'point_of_interest', 'establishment']",,,"Circuit of the Olympic University Stadium, Circuito Exterior, Ciudad Universitaria, Ciudad de México",19.3333836,-99.1957182,OPERATIONAL,
ChIJ4fyt6OL_zYURlNqFBsixOpw,Laboratorio Nacional de Ciencias de la Sostenibilidad (LANCIS),university,"['university', 'point_of_interest', 'establishment']",15,,"University City, Mexico City",19.3224497,-99.1922895,OPERATIONAL,4.9
ChIJ12EjXpn_zYURNXP1l2db124,Edificio C ENALLT,university,"['university', 'point_of_interest', 'establishment']",58,,"Avenida San Jerónimo 152, Loreto y Campamento, Ciudad de México",19.3349567,-99.1947399,OPERATIONAL,4.3
ChIJ75OOzl3_zYURk16VFWrTNuM,UNIDEP Corporativo,university,"['university', 'point_of_interest', 'establishment']",30,,"Calle Iglesia 2-Piso 3, Loreto y Campamento, Ciudad de México",19.3345837,-99.1997533,OPERATIONAL,2.8
ChIJBz2AAfUBzoUR8XHSLn6S7H8,Coordinación de Universidad Abierta Innovación Educativa y Educación a Distancia sede Evaluación Educativa,university,"['university', 'point_of_interest', 'establishment']",,,"University City, Mexico City",19.3287924,-99.18815,OPERATIONAL,
ChIJ__UGWwsAzoUROJzDMsIYbTQ,Dirección General de Comunicación Social de la U.N.A.M.,university,"['university', 'point_of_interest', 'establishment']",27,,"Escolar 3000, Ciudad Universitaria, Ciudad de México",19.3322241,-99.1882612,OPERATIONAL,4.3
ChIJnXwjJQcAzoURlKzltl80AOw,"Secretaría del Consejo Técnico, Facultad de Medicina UNAM",university,"['university', 'point_of_interest', 'establishment']",6,,"Escolar 101, Ciudad Universitaria, Ciudad de México",19.3297973,-99.1877015,OPERATIONAL,3.3
ChIJc9VreP__zYURh5Vy8LkxSD4,Directorate General of Proveeduría UNAM,university,"['university', 'point_of_interest', 'establishment']",51,,"Avenida Revolución 2040, Ciudad Universitaria, Ciudad de México",19.3357143,-99.1926574,OPERATIONAL,4.6
ChIJ00PepQAA0oURlvgByDfpscM,"Instituto Universitario ""Gonzálo Baez Camargo""",university,"['university', 'point_of_interest', 'establishment']",1,,"Avenida San Jerónimo 137, Loreto y Campamento, Ciudad de México",19.3364435,-99.194686,OPERATIONAL,5
ChIJ11q0b_j_zYURVAfBnRJhylE,Tintorería Lavandería Y Planchaduría San Jerónimo,laundry,"['laundry', 'point_of_interest', 'establishment']",13,,"Av. local 8 y 9., Avenida San Jerónimo 273, Loreto y Campamento, Ciudad de México",19.3349792,-99.1988824,OPERATIONAL,3.4
ChIJbRONb_j_zYURScWDdEr0EL0,Dryclean Plus,laundry,"['laundry', 'point_of_interest', 'establishment']",,,Mexico,19.3349866,-99.1991642,OPERATIONAL,
ChIJz9GJ80b_zYURY6MNL9wNjJM,7 clean city market,laundry,"['laundry', 'point_of_interest', 'establishment']",76,,"Avenida San Jerónimo 190, Loreto y Campamento, Ciudad de México",19.3356387,-99.1964577,OPERATIONAL,4.4
ChIJGxE0Rab_zYURZRsD0HV2HTY,Compro usado CDMX zona sur,car_repair,"['car_repair', 'point_of_interest', 'store', 'establishment']",,,"Avenida Ciudad Universitaria, Jardines del Pedregal, Ciudad de México",19.3336453,-99.198093,OPERATIONAL,
ChIJjwSH9_j_zYURIbiAqeqwTN0,Sp Mecánica Especializada,car_repair,"['car_repair', 'point_of_interest', 'establishment']",3,,"Avenida Ciudad Universitaria, Ciudad de México",19.3336711,-99.1980695,OPERATIONAL,4.7
ChIJ-bwlV_j_zYUR63oxLOyWrXM,VULCANIZADORA PEDREGAL,car_repair,"['car_repair', 'point_of_interest', 'establishment']",132,,"Avenida Ciudad Universitaria 299, La Otra Banda, Ciudad de México",19.3336555,-99.1984205,OPERATIONAL,3.9
ChIJW5LHSPj_zYURwUeA11HlKVw,Llantera Servicio Pedregal,car_repair,"['car_repair', 'point_of_interest', 'establishment']",14,,"Avenida Ciudad Universitaria 307, La Otra Banda, Ciudad de México",19.3335425,-99.1990452,OPERATIONAL,4.8
ChIJp4qTOgD_zYUR1b0fOVpQAcE,El Arca de...,car_repair,"['car_repair', 'point_of_interest', 'store', 'establishment']",,,"Avenida Ciudad Universitaria, La Otra Banda, Ciudad de México",19.3333939,-99.1996976,OPERATIONAL,
ChIJY7JdnPj_zYURo4ZmGTDVqXI,Taller Zavala,car_repair,"['car_repair', 'point_of_interest', 'establishment']",2,,Mexico,19.3354511,-99.1972604,OPERATIONAL,3
ChIJdYamcvj_zYURTaYcc8b3ZQI,ZIDEX Soluciones,car_repair,"['car_repair', 'point_of_interest', 'establishment']",,,"Calle Iglesia Torre E 502-2 Int, Tizapán, Ciudad de México",19.3350801,-99.1995415,OPERATIONAL,
ChIJ1z8R4cL_zYURgoLDsmGRlEc,Porter mantenimiento,car_repair,"['car_repair', 'point_of_interest', 'establishment']",,,"Calle Farallón 165, Jardines del Pedregal, Ciudad de México",19.3202767,-99.2002582,OPERATIONAL,
ChIJDxlGDi3_zYURxlmNf4IFBxw,-,parking,"['parking', 'point_of_interest', 'establishment']",,,"Iglesia, Tizapán, Ciudad de México",19.3258207,-99.2012866,OPERATIONAL,
ChIJtS67d6j_zYURxTqaMVjId88,ESTACIONAMIENTO-AAPAUNAM,parking,"['parking', 'point_of_interest', 'establishment']",1,,"La Otra Banda, Ciudad de México",19.3348191,-99.1962999,OPERATIONAL,5
ChIJv0E_r___zYURTS69kpOZe7I,Estacionamiento E.O.U E1,parking,"['parking', 'point_of_interest', 'establishment']",32,,"Aparcamiento, Circuito Escolar 5000, Ciudad de México",19.3338584,-99.1922581,OPERATIONAL,4.5
ChIJ64pLPG3_zYURFvb5l3RAzDs,Estacionamiento,parking,"['parking', 'point_of_interest', 'establishment']",1,,"San Jerónimo(Eje 10 Sur 255, Loreto y Campamento, Ciudad de México",19.3358758,-99.1978727,OPERATIONAL,5
ChIJ_VMLFhwAzoURBK4CLKB0nFk,Casa Cervantes,restaurant,"['restaurant', 'point_of_interest', 'food', 'store', 'establishment']",8,,"Luis G. de León 73, Copilco el Alto, Ciudad de México",19.3303175,-99.1757765,OPERATIONAL,4.3
ChIJichrUxcAzoURAN4tJAV3iA8,El Rey,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",1025,1,"Paso de C U 93, Pedregal de Santo Domingo, Ciudad de México",19.3248603,-99.1730786,OPERATIONAL,4.3
ChIJz7-IGRgAzoURf53bh-dl2TU,Los Pollos Del SABOR,restaurant,"['meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']",,,"Xochiapan 112, Pedregal de Santo Domingo, Ciudad de México",19.3262725,-99.1688317,OPERATIONAL,
ChIJ-5YNMRcAzoUR7-VVvMWKfM0,Barbacoa Sonia y Alex,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",83,,"Paso de C U 93, Pedregal de Santo Domingo, Ciudad de México",19.3233534,-99.1728762,OPERATIONAL,4.3
ChIJsQMyERkAzoURDVXX8OOv3y0,"TAQUERIA ""EL CRISTO""",restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",29,,"Jilotzingo 23, Pedregales de, Pedregal de Santo Domingo, Ciudad de México",19.3295827,-99.1714525,OPERATIONAL,4.7
ChIJ9SN0OxkAzoURfCb8npqEEQ8,COCINA VERACRUZANA,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,,"Avenida Anacahuita 170, Pedregal de Santo Domingo, Ciudad de México",19.330276,-99.1713454,CLOSED_TEMPORARILY,5
ChIJO1tAehYAzoURWN1UBCgfCnE,Alitas El Chino,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",48,,"Amatl 423, Pedregal de Santo Domingo, Ciudad de México",19.321812,-99.1692844,OPERATIONAL,4.2
ChIJKRm6nBsAzoURJlhZO98vosk,Alitas y Hamburguesas de la esquina,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",13,,"04360, Luis G. de León 73, Copilco el Alto, Ciudad de México",19.3302273,-99.1756721,CLOSED_TEMPORARILY,4.4
ChIJFbOrxh4AzoURAvtqnPbKP78,Chavo's Pizza,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",207,,"Avenida Escuinapa 80, Pedregal de Santo Domingo, Ciudad de México",19.3323653,-99.1715985,OPERATIONAL,3.8
ChIJiUVy2x4AzoURSqSALUoG2tw,Rosticería Las Rosas,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",50,,"Avenida Escuinapa 82, Pedregal de Santo Domingo, Ciudad de México",19.3324948,-99.1710616,OPERATIONAL,4.3
ChIJoyuymR4AzoURa8m6-ZVkw1M,Alitas Huerfanas,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",3,,"Tepeyaucle 82, Pedregal de Santo Domingo, Ciudad de México",19.3330725,-99.172617,OPERATIONAL,4
ChIJ-4NKvyMAzoURw0rHh6KPYO0,Taqueria La Paz,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",46,1,"Avenida Escuinapa 269, Pedregal de Santo Domingo, Ciudad de México",19.3300768,-99.1640158,OPERATIONAL,3.9
ChIJN-qedD0AzoURBk5C7WZqigo,Mexi's Pizza,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",148,2,"Rey Hueman 1, Ajusco, Ciudad de México",19.3200712,-99.1651741,OPERATIONAL,3.3
ChIJR4ObjiMAzoURsDVKoSv4ves,Tortas Locas Hipocampo,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",1193,2,"Papalotl 170, Pedregal de Santo Domingo, Ciudad de México",19.3298989,-99.162685,OPERATIONAL,4.2
ChIJVVDu0KcBzoURVwx07XgSZ20,El Sazón de las Hernandez,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",,,"Jilosuchil 128, Pedregal de Santo Domingo",19.325991,-99.1710985,OPERATIONAL,
ChIJBVf00RkAzoURYXoYwwPvqYM,El Patrón,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",,,"Coacoyunga 29, Pedregal de Santo Domingo, Ciudad de México",19.3261177,-99.1708844,OPERATIONAL,
ChIJH_3uvN8BzoURqWoHBSSBRJQ,FUEGO,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,,"Calle Copal esquina con acatempa col, Pedregal de Santo Domingo, Ciudad de México",19.3253506,-99.1710158,OPERATIONAL,5
ChIJm22QEAABzoURW5l3GfyzIDQ,Tacos Doña Toñita,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",,,"Coacoyunga, Pedregal de Santo Domingo, Ciudad de México",19.3263705,-99.1715315,OPERATIONAL,
ChIJvTiaEB8BzoURLcqCNk8foAo,Espánky burguer,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",3,,"Acatempa 52, Pedregal de Santo Domingo, Ciudad de México",19.3251315,-99.1707536,OPERATIONAL,4.7
ChIJrXy7xPgBzoURZvSkNPI9Nl8,IseAlitas,restaurant,"['restaurant', 'point_of_interest', 'food', 'establishment']",,,"entre Acatempa y Chalchicomula, Copal 335, Pedregal de Santo Domingo, Ciudad de México",19.3249682,-99.1712321,OPERATIONAL,
ChIJB5wQx44BzoURADbtTWTcCbs,BOLIS GOURMET ANALY,restaurant,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",9,,"entre Acatempa y Chalchicomula, Copal, Pedregal de Santo Domingo, Ciudad de México",19.3249328,-99.1711771,OPERATIONAL,5
ChIJIRteCAABzoURBJ-gFRyA_-s,Birria de res,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",4,,"Coacoyunga 69, Pedregal de Santo Domingo, Ciudad de México",19.3263605,-99.172007,OPERATIONAL,4
ChIJW35GV44BzoUR-GWpHcgCHDg,Los postrecitos y botanitas de iré,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,"Jilosuchil 164, Pedregal de Santo Domingo, Ciudad de México",19.3249194,-99.1714189,OPERATIONAL,
ChIJVziFfgABzoURiq3SB4Oel1A,Fonda 372,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,,"Copal 342, Pedregal de Santo Domingo, Ciudad de México",19.3246732,-99.1711469,OPERATIONAL,5
ChIJ_33ajeEBzoURz5n8JkQcRYA,"Alitas & Boneless ""El Barker""",restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",9,,"Calle Ilama 266, Pedregal de Santo Domingo, Ciudad de México",19.3271471,-99.1712917,OPERATIONAL,5
ChIJsaCQ-vwBzoURQSgJGEWqYKE,Hamburguesas Shoshana,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,,"Copal 350, Pedregal de Santo Domingo, Ciudad de México",19.324504,-99.1711738,OPERATIONAL,5
ChIJEyVFXQABzoURfi98msSObU0,Tacos,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,,"Copal 120, Pedregal de Santo Domingo, Ciudad de México",19.3271362,-99.1704153,OPERATIONAL,5
ChIJ9S_XntIBzoURrRJQtvtX3D4,Tapatlixco,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,,"Guamuchil 185, Pedregal de Santo Domingo, Ciudad de México",19.325413,-99.1695522,OPERATIONAL,5
ChIJjXpKdEEBzoUR3YNOKDiy3Xg,Burgers Mua,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",15,,"Jicote, Ciudad de México",19.3269824,-99.1697062,OPERATIONAL,5
ChIJ5UZXG-UBzoURXYYaSNBl43o,Josh and Mir,restaurant,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1,,"Avenida Anacahuita, Pedregal de Santo Domingo, Ciudad de México",19.3270887,-99.172501,OPERATIONAL,5
ChIJs3JC2agBzoURM9CPyRc7Xj4,restaurante L,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",4,,"Avenida Anacahuita 56, Pedregal de Santo Domingo, Ciudad de México",19.3273469,-99.1722365,OPERATIONAL,4
ChIJZ9XDcIwBzoURYFDhGawHbko,Steak House Parrilla Del Infierno,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",10,,"Guamuchil 109, Ciudad de México",19.325147,-99.1693335,CLOSED_TEMPORARILY,5
ChIJMxnAbPgBzoUR0aBmKj1itwM,PRODUCCIONES KENDO STAR S.C. DE R.L. DE C.V.,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,,"04369, Pedregal de Santo Domingo",19.32671,-99.1729237,OPERATIONAL,5
ChIJnYp6XOEBzoUREIPQXwqTm9A,tacos sinai,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,,"xochiapan y jaltipa 128, Jicote, Pedregal de Santo Domingo, Ciudad de México",19.3272728,-99.1697316,OPERATIONAL,5
ChIJyWM2HiUBzoURXBMd1P0RP9c,Alitas B. A. R.,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,,"Malacachon 10, Ciudad de México",19.3240519,-99.1719063,OPERATIONAL,4
ChIJ6VuwFl8BzoURwwGbGY9JFHM,Club Antifaz,restaurant,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",2,,"Paso de C U 110-A, Ciudad de México",19.3257679,-99.1732395,OPERATIONAL,3
ChIJlcL8PQABzoURu1PQXmi6JvU,Antojitos La Güera,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",31,,"Paso de C U 77, Pedregal de Santo Domingo, Ciudad de México",19.3254479,-99.1731963,OPERATIONAL,4.7
ChIJeYk7FhgAzoURZrN_O3xa-xM,Polleria Mi Guadalupana,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,"Xochiapan 115, Pedregal de Santo Domingo, Ciudad de México",19.3265408,-99.1690861,OPERATIONAL,
ChIJedJHPAABzoUR0TfwoDlA3Cg,El perro Monchis,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",20,,"Avenida Antonio Delfin Madrigal, Pedregal de Santo Domingo, Ciudad de México",19.3254974,-99.173212,OPERATIONAL,5
ChIJ8SiKVBcAzoURW8CfwrRqICk,Fonda Toñita,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",73,1,"Paso de C U 220, Pedregal de Santo Domingo, Ciudad de México",19.3250852,-99.1730889,OPERATIONAL,4.5
ChIJpeANEwABzoURVOtQ3BBPO-A,Malcria2,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,,"Guamuchil 129, Pedregal de Santo Domingo, Ciudad de México",19.3259876,-99.1689528,OPERATIONAL,5
ChIJxzGYFQgBzoURLh7I6I-x98E,"antojitos mexicanos ""La Escondida""",restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,,"avenida, Avenida Antonio Delfin Madrigal 87, Pedregal de Santo Domingo, Ciudad de México",19.32497,-99.173096,OPERATIONAL,4
ChIJxy1hUhcAzoURjaFwH9BVwqw,Fonda Sabor De Mi Pueblo,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",184,,"Paso de C U 93, Pedregal de Santo Domingo, Ciudad de México",19.3248217,-99.1730854,OPERATIONAL,4.3
ChIJ98z6oOUBzoURo0UV3m0bXLA,Dulcería Esbama,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,,"04369, Pedregal de Santo Domingo, Ciudad de México",19.3246718,-99.1730287,OPERATIONAL,5
ChIJ49xyVsL_0YURxYlO0_HEiuA,Adem Organzación Gastronomica,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",34,,"04369, Pedregal de Santo Domingo",19.3237291,-99.1714536,OPERATIONAL,4.8
ChIJW2rD_t8BzoURIXcunvYFzA8,La fondita Ueialtepetl,restaurant,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",5,,"Paseo de ceu 97, Pedregal de Santo Domingo",19.324667,-99.1730364,OPERATIONAL,4.6
ChIJP1iQXysBzoURNsn8nW6CAQs,Kekas santo 8,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,"Guamuchil 138, Pedregal de Santo Domingo, Ciudad de México",19.3267181,-99.168935,CLOSED_TEMPORARILY,
ChIJXT1SD8IBzoURhcHywKVr60w,Casa de melanie,restaurant,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,,"Ecaxingo 51, Pedregal de Santo Domingo, Ciudad de México",19.327248,-99.173002,OPERATIONAL,4.5
