nombre_colonia,id_colonia
1A PERA 43,3663
PUEBLO NUEVO ALTO,3664
AMPLIACION POTRERILLO,3665
AVENIDA SAN JERONIMO 12,3666
LOMAS DE SAN JUAN,3667
CALLE ERMITANO 3,3668
LA CARBONERA,3669
PRADOS LA PROVICENCIA,3670
CALLE LAS FLORES ESQ. RANCHO PACHITA,3671
1ER ANDADOR DE ERMITANO S/N. COL. EL ERMITANO ESQ. CON ERMITANO 107,3672
AVENIDA SAN JERONIMO 2387,3673
CALLE ESPERANZA 4,3674
LOMAS TARUMBA,3675
OCOTAL,3676
ARROYO APATLACO 10,3677
LOS PICOS DE IZTACALCO II A,3678
JUVENTINO ROSAS,3679
ANDADOR 9,3680
AVENIDA CANAL DE TEZONTLE SUR 115-A,3681
INFONAVIT IZTACALCO,3682
CAMPAMENTO 2 DE OCTUBRE,3683
IZTACALCO,3684
IMPI PICOS,3685
AVENIDA CANAL DE TEZONTLE 1924,3686
PICOS IZTACALCO,3687
CORALES S/N,3688
GABRIEL RAMOS MILLAN,3689
6,3690
ORIENTE 112,3691
ORIENTE 110 1993,3692
SUR 121,3693
SUR 117 A #2260 LOCAL A ESQUINA CON,3694
TUNAS 19,3695
MAGUEY,3696
TLACOTAL RAMOS MILLAN,3697
HENEQUEN 60,3698
CARLOS ZAPATA VELA,3699
EL MOSCO CHINAMPA,3700
CALLE ORIENTE 116 2180,3701
ANDADOR 3,3702
LOS PICOS DE IZTACALCO I B,3703
SUR 117 MZ 37-LOTE 19,3704
AV. TEZONTLE ENTRE ANDADOR 5 Y ANDADOR 6,3705
PICOS DE IZTACALCO,3706
SUR 117 A 2221,3707
SUR 113-A 2215,3708
CALLE 3 ALEJANDRO CARREL 16,3709
08760,3710
SUR 117 A 2260,3711
AVENIDA CANAL DE TEZONTLE 600,3712
LOS PICOS DE IZTACALCO I A,3713
SUR 121 248,3714
PICOS IZTACALCO 1B Y 2A,3715
CEDA,3716
MIRADOR DEL VALLE,3717
SIERRA DE LAS CRUCES 12,3718
JARDIN XITLE 45 B-LOCAL,3719
TLALMILLE,3720
CAMINO REAL A SAN ANDRES 109,3721
CERRO XITLE,3722
7,3723
CERRO XITLE 7,3724
AVENIDA JARDINES,3725
JARDINES DEL XITLE,3726
ZACATEPEC,3727
SAN JOSE ZACATEPEC,3728
MARTINEZ DE CASTRO 386,3729
COLONIA LAS ANIMAS,3730
CDA. PRISCO 6,3731
LOS ALPES,3732
AVENIDA REVOLUCION 1267,3733
DAMAS 130 COL,3734
CALLE MIGUEL NORENA 39,3735
CALLE MIGUEL NORENA 39-PA,3736
CERRADA MIGUEL NORENA 39-INTERIOR 7,3737
CERRADA MIGUEL NORENA 39,3738
CALLE MIGUEL NORENA 33-LOCAL 1 PB,3739
CERRADA MIGUEL NORENA 33-PLANTA ALTA,3740
CERRADA MIGUEL NORENA 33,3741
BARRANCA DEL MUERTO,3742
BARRANCA DEL MUERTO 362-LOCAL A,3743
BARRANCA DEL MUERTO 368,3744
SAGREDO 236,3745
CALLE GUSTAVO E. CAMPA 119A,3746
CALLE GUSTAVO E. CAMPA ESQ-LOCAL 1,3747
JOSE MARIA VELASCO 80,3748
AVENIDA INSURGENTES SUR 1605,3749
FELIPE VILLANUEVA 69,3750
AVENIDA INSURGENTES SUR 1658,3751
JOSE MARIA IBARRARAN 47-4TH DESP 401,3752
DAMAS 119,3753
JUAN TINOCO,3754
AVENIDA INSURGENTES CENTRO 1672,3755
CALLE MERCADERES 105,3756
BOULEVARD ADOLFO LOPEZ MATEOS 1888,3757
PB,3758
AVENIDA REVOLUCION 1227-LOCAL 2,3759
AVENIDA REVOLUCION 1227,3760
TLALPAN #1538,3761
BARRANCA DEL MUERTO 217-SOTANO 2,3762
AVENIDA REVOLUCION 1165,3763
ENTRE 03930,3764
FELIX PARRA 107,3765
AVENIDA REVOLUCION 1267-LOCAL. SSB03,3766
AVENIDA REVOLUCION 1133,3767
AVENIDA REVOLUCION 1267-SC-06,3768
JOSE MARIA IBARRARAN 47,3769
CORDOBANES 27,3770
AVENIDA INSURGENTES SUR 1647-PISOS 1 Y 2,3771
AVENIDA INSURGENTES SUR 1677-1006,3772
AVENIDA INSURGENTES SUR 1636,3773
AVENIDA INSURGENTES SUR 1685,3774
JOSE MARIA VELASCO 63,3775
AVENIDA REVOLUCION 1225,3776
SAGREDO 96,3777
BARRANCA DEL MUERTO 370-LOCAL B,3778
AVENIDA INSURGENTES SUR 1654,3779
AVENIDA REVOLUCION 1181,3780
AVENIDA REVOLUCION 1267-LOCAL SA-08,3781
CALLE GUSTAVO E. CAMPA 133-LOCAL 6,3782
CERRADA MIGUEL NORENA 48,3783
PLATEROS 165,3784
JOSE MARIA IBARRARAN 51,3785
JOSE MARIA VELASCO 82,3786
JOSE MARIA VELASCO 104,3787
AVENIDA REVOLUCION 1267-PLANTA BAJA,3788
FACTOR 54,3789
SATURNINO HERRAN 82,3790
01020,3791
AVENIDA INSURGENTES SUR 82,3792
CREDITO CONSTRUCTOR,3793
MATEO HERRERA 48,3794
CALLE MANUEL M. PONCE 124 GUADALUPE INN,3795
AVENIDA REVOLUCION 1175,3796
AVENIDA INSURGENTES SUR 1618,3797
AVENIDA REVOLUCION 1115 9,3798
BOULEVARD ADOLFO LOPEZ MATEOS 172,3799
AVENIDA INSURGENTES SUR 1735,3800
AVENIDA INSURGENTES SUR 1650,3801
AV. INSURGENTES SUR NO 1605 AREA COMERCIAL 1605,3802
FELIX PARRA 153,3803
OFI. 13,3804
COL. SAN JOSE INSURGENTES,3805
BARRANCA DEL MUERTO 261,3806
AVENIDA REVOLUCION 1113,3807
ALPES 20-BIS A,3808
AVENIDA REVOLUCION 1112,3809
MERCED GOMEZ MZ3 LT13,3810
CAMPESTRE,3811
PERIFERICO 158 & LUIS ALCONEDO,3812
